country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","15-02-2026 11:00:00",30.7057778,76.8531805555555,SO2,14,15,15
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","15-02-2026 11:00:00",15.459706,75.008381,OZONE,31,31,31
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","15-02-2026 11:00:00",15.3714823,75.1160168,PM2.5,43,80,47
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","15-02-2026 11:00:00",15.3714823,75.1160168,OZONE,19,20,20
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","15-02-2026 11:00:00",17.336318,76.847397,NH3,3,4,3
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","15-02-2026 11:00:00",17.336318,76.847397,SO2,3,6,4
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","15-02-2026 11:00:00",12.415911,75.735050,CO,13,20,15
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","15-02-2026 11:00:00",12.733409,77.298051,PM2.5,15,195,67
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","15-02-2026 11:00:00",13.940000,75.555917,PM2.5,38,53,41
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","15-02-2026 11:00:00",13.940000,75.555917,PM10,51,78,56
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","15-02-2026 11:00:00",13.377516,77.099072,NO2,31,32,32
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","15-02-2026 11:00:00",13.377516,77.099072,SO2,26,27,26
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","15-02-2026 11:00:00",16.802639,75.722694,NO2,11,12,11
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","15-02-2026 11:00:00",16.7602,77.1428,PM10,69,125,93
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","15-02-2026 11:00:00",16.7602,77.1428,NO2,5,39,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","15-02-2026 11:00:00",16.7602,77.1428,SO2,7,14,11
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","15-02-2026 11:00:00",11.875000,75.373200,PM2.5,75,91,84
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","15-02-2026 11:00:00",11.875000,75.373200,NH3,2,2,2
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","15-02-2026 11:00:00",11.875000,75.373200,OZONE,28,32,29
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","15-02-2026 11:00:00",8.8787,76.6073,PM10,68,79,74
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","15-02-2026 11:00:00",23.168606,79.932247,SO2,8,19,15
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","15-02-2026 11:00:00",23.218135,79.957770,PM10,48,136,90
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","15-02-2026 11:00:00",23.218135,79.957770,NH3,7,9,7
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","15-02-2026 11:00:00",23.218135,79.957770,OZONE,28,78,35
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","15-02-2026 11:00:00",23.50016,80.23284,NO2,21,50,37
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","15-02-2026 11:00:00",23.50016,80.23284,NH3,4,9,6
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","15-02-2026 11:00:00",23.108440,77.511428,SO2,5,109,58
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","15-02-2026 11:00:00",22.624758,75.675238,NH3,2,7,4
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","15-02-2026 11:00:00",23.331731,75.045981,SO2,37,39,38
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","15-02-2026 11:00:00",23.233584,77.400574,SO2,11,26,18
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","15-02-2026 11:00:00",23.233584,77.400574,OZONE,9,189,79
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","15-02-2026 11:00:00",22.9682591,76.064118,PM2.5,80,207,112
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","15-02-2026 11:00:00",22.9682591,76.064118,PM10,99,192,124
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","15-02-2026 11:00:00",22.9682591,76.064118,NO2,72,122,104
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","15-02-2026 11:00:00",26.203442,78.193251,NO2,16,82,40
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","15-02-2026 11:00:00",26.200388,78.147714,PM2.5,18,322,102
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","15-02-2026 11:00:00",26.200388,78.147714,NO2,6,38,16
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","15-02-2026 11:00:00",26.200388,78.147714,SO2,6,12,9
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","15-02-2026 11:00:00",22.7289,75.8076,SO2,2,7,3
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","15-02-2026 11:00:00",23.838586,78.759431,SO2,5,22,12
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","15-02-2026 11:00:00",23.8640158,78.80289321,SO2,NA,NA,NA
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","15-02-2026 11:00:00",24.108970,82.645580,PM10,106,309,179
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","15-02-2026 11:00:00",23.1633321,75.800225,CO,23,107,41
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","15-02-2026 11:00:00",19.10122,74.73339,PM10,75,150,112
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","15-02-2026 11:00:00",20.719516,77.000253,PM2.5,50,107,77
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","15-02-2026 11:00:00",20.719516,77.000253,SO2,11,29,18
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","15-02-2026 11:00:00",22.4310,75.5213,NH3,1,11,6
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","15-02-2026 11:00:00",22.4310,75.5213,CO,32,104,67
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","15-02-2026 11:00:00",22.7524,75.8872,PM2.5,60,153,101
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","15-02-2026 11:00:00",22.7524,75.8872,NO2,10,18,15
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","15-02-2026 11:00:00",22.6780,75.8559,SO2,10,13,12
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","15-02-2026 11:00:00",22.6780,75.8559,CO,16,55,38
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","15-02-2026 11:00:00",22.7084,75.8815,SO2,2,3,3
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","15-02-2026 11:00:00",22.7084,75.8815,CO,30,62,44
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","15-02-2026 11:00:00",23.168606,79.932247,PM10,100,353,163
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","15-02-2026 11:00:00",8.8787,76.6073,CO,13,17,15
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","15-02-2026 11:00:00",8.5149093,76.9435879,SO2,4,29,17
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","15-02-2026 11:00:00",23.264759,77.381568,NO2,17,62,28
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","15-02-2026 11:00:00",23.264759,77.381568,CO,22,68,29
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","15-02-2026 11:00:00",23.233584,77.400574,PM2.5,61,227,102
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","15-02-2026 11:00:00",12.917348,77.622813,NO2,38,83,58
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","15-02-2026 11:00:00",12.917348,77.622813,SO2,3,13,6
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","15-02-2026 11:00:00",11.55358,76.55521,PM2.5,29,38,32
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","15-02-2026 11:00:00",11.55358,76.55521,SO2,4,5,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","15-02-2026 11:00:00",11.55358,76.55521,CO,15,24,23
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","15-02-2026 11:00:00",13.428828,77.731418,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","15-02-2026 11:00:00",12.920984,77.584908,SO2,1,15,8
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","15-02-2026 11:00:00",12.7816279,77.6299145,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","15-02-2026 11:00:00",12.7816279,77.6299145,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","15-02-2026 11:00:00",13.003872,77.664217,PM10,79,81,80
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","15-02-2026 11:00:00",13.003872,77.664217,OZONE,22,23,22
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","15-02-2026 11:00:00",16.7143745,74.2426398,NO2,35,67,47
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","15-02-2026 11:00:00",16.7143745,74.2426398,CO,3,10,8
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","15-02-2026 11:00:00",18.39963,76.57452,OZONE,3,50,21
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","15-02-2026 11:00:00",18.1023399,73.4783687,NO2,34,85,43
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","15-02-2026 11:00:00",18.1023399,73.4783687,NH3,3,11,7
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","15-02-2026 11:00:00",18.1023399,73.4783687,CO,11,50,20
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","15-02-2026 11:00:00",20.555712,74.529236,PM10,74,171,117
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","15-02-2026 11:00:00",19.296481,72.840923,PM2.5,108,199,136
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","15-02-2026 11:00:00",19.296481,72.840923,PM10,111,146,126
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","15-02-2026 11:00:00",19.053536,72.84643,SO2,2,13,6
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","15-02-2026 11:00:00",20.719516,77.000253,CO,16,58,21
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","15-02-2026 11:00:00",20.9402359,77.7895248,CO,14,72,20
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","15-02-2026 11:00:00",20.939198,77.765701,PM2.5,77,194,111
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","15-02-2026 11:00:00",20.939198,77.765701,PM10,91,210,118
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","15-02-2026 11:00:00",20.939198,77.765701,CO,29,114,38
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","15-02-2026 11:00:00",19.875620,75.387310,PM2.5,70,150,109
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","15-02-2026 11:00:00",19.8389439,75.244448,OZONE,2,123,26
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","15-02-2026 11:00:00",19.863756,75.321188,PM10,86,180,126
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","15-02-2026 11:00:00",19.863756,75.321188,NH3,2,5,3
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","15-02-2026 11:00:00",19.863756,75.321188,SO2,8,31,19
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","15-02-2026 11:00:00",19.16485,73.23409,PM10,93,166,129
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","15-02-2026 11:00:00",19.16485,73.23409,NH3,4,10,8
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","15-02-2026 11:00:00",19.16485,73.23409,CO,18,48,39
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","15-02-2026 11:00:00",19.0243902,73.0406721,PM2.5,84,313,178
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","15-02-2026 11:00:00",19.309073,73.057223,PM10,67,194,140
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","15-02-2026 11:00:00",19.962900,79.298714,NH3,2,2,2
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","15-02-2026 11:00:00",19.9775302,79.2337086,PM2.5,74,227,134
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","15-02-2026 11:00:00",19.9775302,79.2337086,PM10,120,132,129
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","15-02-2026 11:00:00",19.9775302,79.2337086,CO,36,42,40
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","15-02-2026 11:00:00",20.918946,74.776388,PM2.5,62,174,102
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","15-02-2026 11:00:00",21.121801,79.04952,PM10,104,177,138
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","15-02-2026 11:00:00",21.121801,79.04952,SO2,23,66,43
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","15-02-2026 11:00:00",21.121801,79.04952,OZONE,16,111,38
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","15-02-2026 11:00:00",21.152875,79.0517531,NH3,4,12,9
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","15-02-2026 11:00:00",21.143383,79.048912,PM2.5,121,277,198
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","15-02-2026 11:00:00",21.143383,79.048912,PM10,113,184,149
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","15-02-2026 11:00:00",19.173852,77.296291,PM2.5,76,234,120
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","15-02-2026 11:00:00",19.173852,77.296291,OZONE,24,109,46
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","15-02-2026 11:00:00",20.0073285,73.7762427,PM2.5,53,142,86
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","15-02-2026 11:00:00",19.053536,72.84643,CO,35,101,78
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","15-02-2026 11:00:00",19.065931,72.862131,NO2,17,119,65
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","15-02-2026 11:00:00",19.065931,72.862131,OZONE,2,113,4
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","15-02-2026 11:00:00",19.23241,72.86895,PM2.5,79,159,109
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","15-02-2026 11:00:00",19.23241,72.86895,PM10,90,175,133
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","15-02-2026 11:00:00",19.2243333,72.8658113,PM10,52,178,86
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","15-02-2026 11:00:00",18.9767,72.8380,OZONE,1,67,8
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","15-02-2026 11:00:00",19.11074,72.86084,PM2.5,91,194,173
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","15-02-2026 11:00:00",19.10078,72.87462,NO2,1,2,1
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","15-02-2026 11:00:00",19.10078,72.87462,SO2,19,27,22
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","15-02-2026 11:00:00",19.04946,72.9230,PM2.5,82,173,127
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","15-02-2026 11:00:00",19.04946,72.9230,OZONE,1,97,15
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","15-02-2026 11:00:00",19.205800,72.868200,CO,19,20,20
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","15-02-2026 11:00:00",19.215859,72.831718,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","15-02-2026 11:00:00",19.215859,72.831718,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","15-02-2026 11:00:00",19.215859,72.831718,OZONE,6,75,8
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","15-02-2026 11:00:00",19.0632143,72.8456324,PM10,112,191,150
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","15-02-2026 11:00:00",19.1653323,72.922099,CO,10,50,30
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","15-02-2026 11:00:00",19.1878657,72.8304069,NH3,2,101,22
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","15-02-2026 11:00:00",20.918946,74.776388,PM10,NA,NA,NA
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","15-02-2026 11:00:00",20.918946,74.776388,CO,19,104,30
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","15-02-2026 11:00:00",21.001264,75.565602,OZONE,2,99,36
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","15-02-2026 11:00:00",19.854616,75.905894,SO2,1,15,6
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","15-02-2026 11:00:00",19.1750,72.9419,PM2.5,44,164,86
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","15-02-2026 11:00:00",19.000083,72.813993,PM10,110,158,134
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","15-02-2026 11:00:00",19.047000,72.874600,PM10,77,246,129
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","15-02-2026 11:00:00",18.63673,73.82487,CO,20,102,72
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","15-02-2026 11:00:00",18.59051,73.77946,PM2.5,90,144,110
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","15-02-2026 11:00:00",18.614767,73.799516,CO,44,88,78
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","15-02-2026 11:00:00",18.614767,73.799516,OZONE,2,35,10
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","15-02-2026 11:00:00",18.616318,73.765797,OZONE,2,69,14
India,Maharashtra,Pune,"Bhosari, Pune - IITM","15-02-2026 11:00:00",18.640051,73.848956,PM10,95,164,129
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","15-02-2026 11:00:00",18.459883,73.852193,NO2,26,129,83
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","15-02-2026 11:00:00",18.501793,73.927532,PM2.5,77,323,215
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","15-02-2026 11:00:00",20.0073285,73.7762427,NO2,5,5,5
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","15-02-2026 11:00:00",20.021503,73.813844,PM2.5,68,120,85
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","15-02-2026 11:00:00",20.021503,73.813844,PM10,69,144,98
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","15-02-2026 11:00:00",20.021503,73.813844,CO,52,82,61
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","15-02-2026 11:00:00",19.950220,73.731480,OZONE,24,77,38
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","15-02-2026 11:00:00",19.9591346,73.7788008,PM10,61,122,87
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","15-02-2026 11:00:00",19.9591346,73.7788008,CO,18,62,32
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.090337,73.014232,OZONE,1,77,5
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.1135051,73.008978,NH3,1,2,1
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","15-02-2026 11:00:00",17.6336264,75.9132495,OZONE,2,50,27
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","15-02-2026 11:00:00",17.65439,75.90649,CO,15,153,38
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","15-02-2026 11:00:00",19.26777,72.97182,PM10,72,132,108
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","15-02-2026 11:00:00",19.26777,72.97182,CO,4,54,35
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","15-02-2026 11:00:00",19.222279,72.957979,PM2.5,48,163,93
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","15-02-2026 11:00:00",19.235581,73.159121,OZONE,12,69,14
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","15-02-2026 11:00:00",19.4458210,72.7988231,PM2.5,69,120,88
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","15-02-2026 11:00:00",18.573040,73.927715,PM2.5,115,319,242
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","15-02-2026 11:00:00",18.530085,73.849598,PM2.5,72,211,128
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","15-02-2026 11:00:00",18.530085,73.849598,SO2,8,24,14
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","15-02-2026 11:00:00",18.530085,73.849598,OZONE,5,56,31
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","15-02-2026 11:00:00",18.547056,73.826908,NO2,11,12,12
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","15-02-2026 11:00:00",18.664282,73.763966,PM10,90,144,122
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","15-02-2026 11:00:00",17.6336264,75.9132495,PM2.5,68,144,97
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.02579,73.10297,PM10,42,140,95
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.02579,73.10297,NO2,4,13,8
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.02579,73.10297,SO2,2,24,7
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.02579,73.10297,OZONE,1,74,1
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.0630,73.1209,NH3,6,18,10
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","15-02-2026 11:00:00",19.265594,76.761463,CO,8,14,13
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","15-02-2026 11:00:00",18.63673,73.82487,NH3,7,25,13
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","15-02-2026 11:00:00",21.847279,85.416905,PM10,64,217,146
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","15-02-2026 11:00:00",22.265816,86.174829,SO2,1,124,29
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","15-02-2026 11:00:00",22.265816,86.174829,OZONE,11,64,22
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","15-02-2026 11:00:00",22.18972222,84.86277778,PM10,98,110,107
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","15-02-2026 11:00:00",22.18972222,84.86277778,NO2,11,11,11
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","15-02-2026 11:00:00",22.220833,84.809444,NO2,15,15,15
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","15-02-2026 11:00:00",19.4458210,72.7988231,NO2,17,104,33
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","15-02-2026 11:00:00",19.4458210,72.7988231,NH3,1,6,3
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","15-02-2026 11:00:00",25.6635413,94.0989878,PM10,33,103,52
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","15-02-2026 11:00:00",25.6635413,94.0989878,SO2,76,79,78
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","15-02-2026 11:00:00",25.6635413,94.0989878,CO,8,24,9
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","15-02-2026 11:00:00",20.832874,85.104082,NO2,28,69,51
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","15-02-2026 11:00:00",21.8004996,83.8396977,NO2,4,39,19
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","15-02-2026 11:00:00",21.8004996,83.8396977,CO,35,60,47
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","15-02-2026 11:00:00","20.48891     ","85.84768     ",SO2,3,20,6
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","15-02-2026 11:00:00",21.643900,85.599355,CO,12,24,16
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","15-02-2026 11:00:00",22.1166054,85.3945546,PM2.5,43,283,131
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","15-02-2026 11:00:00",22.1166054,85.3945546,PM10,85,237,158
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","15-02-2026 11:00:00",20.34652,85.81630,CO,4,102,96
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","15-02-2026 11:00:00",25.747299,71.393989,NO2,NA,NA,NA
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","15-02-2026 11:00:00",27.215415,77.50873,NO2,9,98,39
